Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR25384249,2023-07-22 10:24:34,2023-07-21 14:28:54,328126,156187976,328126,476,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384249/SRR25384249.lite.1,SRX21122749,Lucas0208,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388828,SAMN35789575,simple,410658,soil metagenome,LUCAS_208,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E814AD4866596270CFDA215139530DBD,A200BD1018564B8D3E2931E5EBB39003
SRR25384248,2023-07-22 10:24:35,2023-07-21 14:28:50,160930,76602680,160930,476,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384248/SRR25384248.lite.1,SRX21122750,Lucas0209,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388829,SAMN35789576,simple,410658,soil metagenome,LUCAS_209,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,A120846C1ED78D84ADAAC5DA7B9CC5A9,9A50A496F9883C6346D0CA6A5D61BB3C
SRR25384247,2023-07-22 10:24:35,2023-07-21 14:28:55,433334,206266984,433334,476,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384247/SRR25384247.lite.1,SRX21122751,Lucas0210,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388830,SAMN35789577,simple,410658,soil metagenome,LUCAS_210,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,508BF51110FA28EF8D43B7A7CEAB45E1,DF3DAE87756C1FDE022EA46F757CE279
SRR25384246,2023-07-22 10:24:35,2023-07-21 14:29:04,327321,155804796,327321,476,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384246/SRR25384246.lite.1,SRX21122752,Lucas0022,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388831,SAMN35789389,simple,410658,soil metagenome,LUCAS_22,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,17D53D1374FCF20A7EE2CDE4C399AC8F,1202CA0BF717BB982D9CEC7638143777
SRR25384245,2023-07-22 10:24:35,2023-07-21 14:28:57,282871,134646596,282871,476,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384245/SRR25384245.lite.1,SRX21122753,Lucas0211,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388832,SAMN35789578,simple,410658,soil metagenome,LUCAS_211,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E9BF451E5393A6B57D4EF6019026BE9A,326B3DB5FB7EE721BB987EC433E1D931
SRR25384244,2023-07-22 10:24:35,2023-07-21 14:28:48,382642,182137592,382642,476,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384244/SRR25384244.lite.1,SRX21122754,Lucas0212,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388833,SAMN35789579,simple,410658,soil metagenome,LUCAS_212,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,307E9483D76A4A4B8B8447C0F0CB15CC,2F1BF9B420A407401A0A2B655F910599
SRR25384243,2023-07-22 10:24:35,2023-07-21 14:28:52,300644,143106544,300644,476,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384243/SRR25384243.lite.1,SRX21122755,Lucas0213,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388834,SAMN35789580,simple,410658,soil metagenome,LUCAS_213,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,B72D7E9D34F4CFD59B066909E8679B99,9B8B16015B620EB0251552289B54B484
SRR25384242,2023-07-22 10:24:35,2023-07-21 14:28:53,407876,194148976,407876,476,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384242/SRR25384242.lite.1,SRX21122756,Lucas0214,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388835,SAMN35789581,simple,410658,soil metagenome,LUCAS_214,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,217D9C0FF2955CEA021348DE8CDA463D,28D7C123838801E7DD2D869D2FF551FB
SRR25384241,2023-07-22 10:24:35,2023-07-21 14:28:54,683268,325235568,683268,476,108,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384241/SRR25384241.lite.1,SRX21122757,Lucas0215,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388836,SAMN35789582,simple,410658,soil metagenome,LUCAS_215,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,80BC16CC7B3E3409417011F35F9475A2,ED38D8D72B4232E3DB0BE1DA4D8A85E7
SRR25384240,2023-07-22 10:24:35,2023-07-21 14:29:10,465172,221421872,465172,476,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384240/SRR25384240.lite.1,SRX21122758,Lucas0216,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388837,SAMN35789583,simple,410658,soil metagenome,LUCAS_216,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,566180EC55E384F4CE28C2EF9EBEE016,ACB9A59D4AA4FCC90D8AD08BF703AA34
SRR25384239,2023-07-22 10:24:35,2023-07-21 14:28:49,235101,111908076,235101,476,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384239/SRR25384239.lite.1,SRX21122759,Lucas0217,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388838,SAMN35789584,simple,410658,soil metagenome,LUCAS_217,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,4FFFFD624D528FA68250407444A82AC0,98555AE593D3D397647720C6F791E34A
SRR25384238,2023-07-22 10:24:35,2023-07-21 14:28:48,203074,96663224,203074,476,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384238/SRR25384238.lite.1,SRX21122760,Lucas0362,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388839,SAMN35789729,simple,410658,soil metagenome,LUCAS_362,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,A4258A0E27D79F0BAA11EDE2D996A6D6,B7E7C4D80D0C7108AE06C8CB54162133
SRR25384237,2023-07-22 10:24:35,2023-07-21 14:28:51,490903,233669828,490903,476,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384237/SRR25384237.lite.1,SRX21122761,Lucas0363,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388840,SAMN35789730,simple,410658,soil metagenome,LUCAS_363,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,119AA282C23D86298D3F0486D2B2B2AE,657D025A6B5C9CB6C85411751C957049
SRR25384236,2023-07-22 10:24:35,2023-07-21 14:28:56,411615,195928740,411615,476,64,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384236/SRR25384236.lite.1,SRX21122762,Lucas0364,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388841,SAMN35789731,simple,410658,soil metagenome,LUCAS_364,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,6229A46BC9C37416A8629D2DDFC87D45,AD58FFD2F8714FA22CD63CE18137A10D
SRR25384235,2023-07-22 10:24:35,2023-07-21 14:28:56,556378,264835928,556378,476,86,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384235/SRR25384235.lite.1,SRX21122763,Lucas0365,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388842,SAMN35789732,simple,410658,soil metagenome,LUCAS_365,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,07BCD1E8583F7F42E61581F20D765A74,8667DC4561E7C72C1EB99D6DB548294D
SRR25384234,2023-07-22 10:24:35,2023-07-21 14:28:50,265303,126284228,265303,476,41,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384234/SRR25384234.lite.1,SRX21122764,Lucas0366,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388843,SAMN35789733,simple,410658,soil metagenome,LUCAS_366,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,DBE3C555165AB82C8E12A322CC5CE2D0,10E0D46B90638AEDC70FD0C55EEBD4CA
SRR25384233,2023-07-22 10:24:34,2023-07-21 14:28:55,400742,190753192,400742,476,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384233/SRR25384233.lite.1,SRX21122765,Lucas0367,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388844,SAMN35789734,simple,410658,soil metagenome,LUCAS_367,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,6FB329BD49C291B4AF52B20E3E3266D4,B6FBE5469FF16F9D2074A84317BC18C8
SRR25384232,2023-07-22 10:24:34,2023-07-21 14:28:57,624992,297496192,624992,476,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384232/SRR25384232.lite.1,SRX21122766,Lucas0368,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388845,SAMN35789735,simple,410658,soil metagenome,LUCAS_368,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,F90A3E782BE2DA095528AF44C583D7D4,5269F900EA2CD0BA8EF84CECFEB52696
SRR25384231,2023-07-22 10:24:34,2023-07-21 14:28:52,377074,179487224,377074,476,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384231/SRR25384231.lite.1,SRX21122767,Lucas0369,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388846,SAMN35789736,simple,410658,soil metagenome,LUCAS_369,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,B08B32BEECEC0ED452AFA3E9D50A2200,25C3DA742282DF2F50E54B4479FBCB56
SRR25384230,2023-07-22 10:24:35,2023-07-21 14:28:53,583555,277772180,583555,476,89,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384230/SRR25384230.lite.1,SRX21122768,Lucas0370,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388847,SAMN35789737,simple,410658,soil metagenome,LUCAS_370,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,F76378DE593950F0A5C5836F360473A0,DCD21C8EFE7E728DB4426C037E95F394
SRR25384229,2023-07-22 10:24:36,2023-07-21 14:28:49,441549,210177324,441549,476,68,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384229/SRR25384229.lite.1,SRX21122769,Lucas0038,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388848,SAMN35789405,simple,410658,soil metagenome,LUCAS_38,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,004DE452801917BC6494B8CB324D24F3,8CF705D310514BDCE264B0FF0CF34E6F
SRR25384228,2023-07-22 10:24:36,2023-07-21 14:28:46,336489,160168764,336489,476,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384228/SRR25384228.lite.1,SRX21122770,Lucas0371,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388849,SAMN35789738,simple,410658,soil metagenome,LUCAS_371,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,08D4B5925936E9B7398942198A9497B5,159F9D6D7E19A265EED2AC6932BD1A4D
SRR25384227,2023-07-22 10:24:36,2023-07-21 14:28:53,381962,181813912,381962,476,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384227/SRR25384227.lite.1,SRX21122771,Lucas0372,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388850,SAMN35789739,simple,410658,soil metagenome,LUCAS_372,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,A2881FC8747F94E1E0FC10A26C6E05A0,B70F06F9DD59867A06638287089C1331
SRR25384597,2023-07-22 10:24:47,2023-07-21 14:30:30,192270,91520520,192270,476,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384597/SRR25384597.lite.1,SRX21123073,Lucas0846,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389152,SAMN35790213,simple,410658,soil metagenome,LUCAS_846,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,F17C9E6A0E2C3FAC435D4CB37FE5AAC9,001D38F5CEA727C59FEEFE948158FA49
SRR25384596,2023-07-22 10:24:47,2023-07-21 14:30:06,295645,140727020,295645,476,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384596/SRR25384596.lite.1,SRX21123074,Lucas0847,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389153,SAMN35790214,simple,410658,soil metagenome,LUCAS_847,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,52E52AF8E5CD8927EFE20C8868A1A50B,52DC0F5C2C45EEC3E1BA4A571C10F4E1
SRR25384594,2023-07-22 10:24:47,2023-07-21 14:29:43,413545,196847420,413545,476,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384594/SRR25384594.lite.1,SRX21123076,Lucas0849,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389154,SAMN35790216,simple,410658,soil metagenome,LUCAS_849,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,7850EC3273EEDA2BAE86E63DC6BE6327,0819F941234EB3E05400BDA7AFD8833C
SRR25384595,2023-07-22 10:24:47,2023-07-21 14:29:52,339218,161467768,339218,476,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384595/SRR25384595.lite.1,SRX21123075,Lucas0848,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389155,SAMN35790215,simple,410658,soil metagenome,LUCAS_848,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,A32C1F9C91550AAAD90CAFD414B30A74,5E587A7A3ED2B0BD2CBD12CE9E53A9B8
SRR25384593,2023-07-22 10:24:47,2023-07-21 14:30:22,522023,248482948,522023,476,83,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384593/SRR25384593.lite.1,SRX21123077,Lucas0850,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389156,SAMN35790217,simple,410658,soil metagenome,LUCAS_850,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,37978FC453533080E07D765EDBB536B0,0A89F83941B97ACE05935D03EC51FB98
SRR25384592,2023-07-22 10:24:47,2023-07-21 14:30:07,266468,126838768,266468,476,41,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384592/SRR25384592.lite.1,SRX21123078,Lucas0086,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389157,SAMN35789453,simple,410658,soil metagenome,LUCAS_86,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,039D1D1BA89F9BDCE23800D80F947E59,96538C26897F429130CA90ACDA7D4C8D
SRR25384591,2023-07-22 10:24:47,2023-07-21 14:30:04,455931,217023156,455931,476,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384591/SRR25384591.lite.1,SRX21123079,Lucas0851,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389158,SAMN35790218,simple,410658,soil metagenome,LUCAS_851,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,2910FD9B0F892577A2E8C0615C402ECF,A1A4A22DFCCF41C65240558A9988A39E
SRR25384590,2023-07-22 10:24:47,2023-07-21 14:30:08,484925,230824300,484925,476,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384590/SRR25384590.lite.1,SRX21123080,Lucas0881,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389159,SAMN35790248,simple,410658,soil metagenome,LUCAS_881,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,9F508D5EC3B511EBC6C52FA1D61CEE37,090EF97982494B0D060551316A8FF012
SRR25384588,2023-07-22 10:24:47,2023-07-21 14:30:09,397778,189342328,397778,476,62,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384588/SRR25384588.lite.1,SRX21123082,Lucas0883,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389160,SAMN35790250,simple,410658,soil metagenome,LUCAS_883,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E03C56EB89031740DE3B2D6BA4BF202E,C4EDDD12F091B753EF431B5B643988EC
SRR25384587,2023-07-22 10:24:47,2023-07-21 14:30:04,342529,163043804,342529,476,53,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384587/SRR25384587.lite.1,SRX21123083,Lucas0884,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389161,SAMN35790251,simple,410658,soil metagenome,LUCAS_884,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,83B64E438FDC668DCEEA8D0ADB145932,0301F411665E251E44F0B9395C1D7553
SRR25384589,2023-07-22 10:24:46,2023-07-21 14:29:56,245823,117011748,245823,476,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384589/SRR25384589.lite.1,SRX21123081,Lucas0882,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389162,SAMN35790249,simple,410658,soil metagenome,LUCAS_882,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,34AECD1E2DDEBDD996023236E4671517,7517332B815DC42CF671CC518D6BD708
SRR25384586,2023-07-22 10:24:47,2023-07-21 14:29:53,492054,234217704,492054,476,78,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384586/SRR25384586.lite.1,SRX21123084,Lucas0885,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389163,SAMN35790252,simple,410658,soil metagenome,LUCAS_885,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E083923A5A4044FCD67C3C5D7760DF9A,CD45909C83838285CF25B4F2FA10DF98
SRR25384585,2023-07-22 10:24:47,2023-07-21 14:30:02,224320,106776320,224320,476,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384585/SRR25384585.lite.1,SRX21123085,Lucas0090,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389164,SAMN35789457,simple,410658,soil metagenome,LUCAS_90,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,51381D663AB79CC3556210CCB670EC62,831458FE6BB9304BB071980BCB3C8523
SRR25384584,2023-07-22 10:24:47,2023-07-21 14:30:19,629436,299611536,629436,476,97,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384584/SRR25384584.lite.1,SRX21123086,Lucas0010,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389165,SAMN35789377,simple,410658,soil metagenome,LUCAS_10,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,4770B4BF7E4AAE58615E264743B930F5,21DFF0442A088F1939CC2FB076818F93
SRR25384582,2023-07-22 10:24:47,2023-07-21 14:30:07,613003,291789428,613003,476,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384582/SRR25384582.lite.1,SRX21123088,Lucas0092,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389166,SAMN35789459,simple,410658,soil metagenome,LUCAS_92,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,CBD32055F8E787F1325F351D9F2FE9D5,AA46D3A52860665B3F3A56ABA683341C
SRR25384583,2023-07-22 10:24:47,2023-07-21 14:30:13,438941,208935916,438941,476,69,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384583/SRR25384583.lite.1,SRX21123087,Lucas0091,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389167,SAMN35789458,simple,410658,soil metagenome,LUCAS_91,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,D20E5D8E32BD7563C0DF8891A7251289,9F93058FD230C332241F1A148603A2C1
SRR25384580,2023-07-22 10:24:47,2023-07-21 14:30:05,401015,190883140,401015,476,63,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384580/SRR25384580.lite.1,SRX21123090,Lucas0094,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389168,SAMN35789461,simple,410658,soil metagenome,LUCAS_94,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,97AE687D4CDD869C204167AD1B2E9191,072B658087E691DA98B67F9A5F45286E
SRR25384579,2023-07-22 10:24:47,2023-07-21 14:29:54,639391,304350116,639391,476,101,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384579/SRR25384579.lite.1,SRX21123091,Lucas0095,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389169,SAMN35789462,simple,410658,soil metagenome,LUCAS_95,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,5018D87AE45B09C92302FE44540CE853,1FEE7C525C887DF70BAD7A6AE49DB2BD
SRR25384581,2023-07-22 10:24:47,2023-07-21 14:29:55,307686,146458536,307686,476,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384581/SRR25384581.lite.1,SRX21123089,Lucas0093,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389170,SAMN35789460,simple,410658,soil metagenome,LUCAS_93,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,177F8C4CD2F806DAD9BC649153BEA25B,7C9EAA8CDD7BC5A7A304BEB30C9E5F72
SRR25384578,2023-07-22 10:24:47,2023-07-21 14:30:06,510460,242978960,510460,476,80,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384578/SRR25384578.lite.1,SRX21123092,Lucas0096,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389171,SAMN35789463,simple,410658,soil metagenome,LUCAS_96,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,8F6C1C8B8DDB8DBD4225AF653EFE67EA,46E76A0FD9E61968B8518F44F4F0BE13
